study_hours,screen_time,stress_level,physical_activity,number_of_courses,mbi_burnout_score
12.578482227001286,7.194290042227741,6,8.902639937743169,4,24.48
2.481144123459879,5.711331932050135,5,7.70491403722694,5,24.48
3.523841723988504,9.66914595697432,6,14.422358849821446,7,24.49
7.573147049492672,14.472303195505202,2,14.637600042651124,7,24.49
5.279928511070619,8.085354605286128,4,0.1821443263386468,8,24.49
10.48678095075611,14.507123452044834,1,14.07538318323995,2,24.49
12.866957549569532,13.379978903781833,2,7.7766168522582095,3,24.51
5.693664210258205,14.80546171964062,4,14.361783026628297,2,24.52
13.839092114273658,9.376051141655829,4,12.33419742721871,6,24.52
4.649829035489525,12.610218392901404,6,6.9307418565337775,3,24.54
9.942224717020558,11.615959894248451,8,18.70149751613096,2,24.54
7.069952290413691,6.971750022743426,4,19.233776826346723,7,24.55
9.485394603769205,10.19099767033271,5,14.038169835153443,5,24.63
3.737362552768477,11.470705361379377,4,3.816996003643329,7,24.66
7.849798121741131,14.130750812808389,6,13.846074517233276,4,24.66
13.04176585723753,6.967487328582603,2,14.644323532012631,6,24.66
7.677221747462784,6.325460832614569,1,2.8498009061221152,6,24.71
7.639675479796343,2.713365144911116,5,14.972016514604562,6,24.71
10.81298404613792,8.730824634835951,4,17.7900599446695,5,24.71
6.485739111274232,11.066011315307616,6,13.997050469260572,4,24.72
7.860566102972734,9.62560291266935,5,16.112196334287763,7,24.73
13.958433460414431,8.11848479821164,2,0.5619943490442725,4,24.75
8.035874251790094,9.570653487132772,6,16.482943908894697,4,24.76
9.792408082112246,2.581369675071122,5,4.320376598247311,5,24.77
6.852377227441842,13.18094925391416,4,12.7370718791385,7,24.78
12.184459162783693,8.157362131931588,4,13.620727604290751,3,24.79
13.41511431457339,2.6835026626985554,9,6.7349922206517405,4,24.79
5.069552112436753,11.962928667835222,2,16.352324104707993,7,24.79
2.2735840773637777,9.965995875185614,3,6.230011066703045,6,24.83
1.5923994447231429,13.526089022095691,4,7.201654657923604,4,24.83
10.120112024964577,2.885874755469272,3,4.159754729901026,7,24.89
10.611284155347636,12.859242847477384,2,2.8301701530614687,2,24.89
13.405294773100463,3.8961131363263313,1,0.8933531162807196,7,24.9
1.3697675092282375,8.786019708140957,7,3.7679322813018414,2,24.91
12.328291832132642,11.675606933308512,7,16.98600872669049,5,24.97
5.297952597408013,5.09817965169739,7,14.412132141254991,5,24.98
10.829938104480094,10.129946539465411,10,18.55907759494521,3,24.98
9.825239598021554,9.486946784547538,3,4.311682765708906,2,24.99
5.604654342991429,12.454030109958966,6,12.813261641512208,5,25.0
12.335597992055634,10.44142691681353,3,6.227953950126299,2,25.04
11.624121493224758,12.61137341204721,3,15.765062379424885,3,25.04
5.159870557709065,5.187959675268895,7,9.101665759473825,8,25.06
1.0877188012722567,5.902972610326615,6,5.270722214900905,3,25.08
12.491541076192608,4.060335329353185,6,16.812463874294362,6,25.1
4.218476875570486,5.233813023466553,7,2.123855511899917,2,25.16
9.660274937630293,12.371727343900991,4,11.596819176869884,4,25.17
4.869344169347434,5.240512939873898,9,17.401749459867343,5,25.18
3.270149507359837,4.786957511837397,10,15.387391892130708,7,25.19
13.645693615296793,9.92380667926316,3,11.64541757603056,5,25.19
3.072457708684796,8.777860159772654,4,2.3316457370091004,8,25.19
2.583191862264794,13.64807769001408,4,3.953037727167634,2,25.19
12.712638313092544,5.853972907084945,2,7.59180976767956,6,25.22
11.98287055355904,11.649116831822292,6,10.347360241366982,6,25.23
10.482225164433023,9.509695261917418,7,19.87785918043653,3,25.23
11.627157347729945,8.64681291560111,2,3.639786751631096,2,25.27
4.442511621336859,7.990682594485418,4,1.459563392416141,7,25.27
5.044332444465971,10.481298626206002,5,2.0078755312772434,6,25.28
12.855980576465043,3.679641401616717,1,10.093525608614218,5,25.28
6.726465903943032,7.210968937184078,6,10.7899576965986,5,25.3
7.491908582726028,4.483131488456111,2,11.16201415926643,6,25.3
9.916603625365529,6.572065466917698,2,10.553493503692962,7,25.3
6.172481573122667,2.660586756650143,10,7.485539713788745,3,25.31
3.31587706880099,5.242232349712678,7,8.863068266706735,8,25.32
10.933134813279564,5.299148255739778,10,18.545413066141485,3,25.32
7.07068904944332,4.592611327024634,3,19.908002730960984,5,25.33
5.45278489685609,14.106785057444483,6,16.559331076128466,4,25.34
3.836523366334059,14.669813924673363,8,11.908067928308792,4,25.34
7.918960232302183,4.3943656912976605,9,17.704084452681172,2,25.37
6.5218203809815565,7.661660394499342,3,5.2015965669626585,7,25.37
5.817066061607934,7.86842258310473,3,2.7628921719671595,6,25.39
7.5304906718849,13.520715509290056,10,19.7282741563246,4,25.41
7.2034149580877775,4.038544777336358,5,2.191385740566927,7,25.41
5.095996975067537,4.822691054379231,8,1.4602378058067678,3,25.43
6.133124401537046,12.372034556258818,4,14.050641318347486,6,25.44
2.463161728094815,11.879791588704936,8,16.614329928495373,3,25.44
10.365017382436996,13.341625053425709,4,17.079753207569233,4,25.46
12.684725790383697,9.506375062938842,1,0.9168882951235148,2,25.48
12.65651622284732,4.732882481456328,6,18.073146916641395,4,25.48
11.332192985663768,2.153123376866207,5,18.854889247983746,3,25.51
4.117451316445186,8.303559205625334,7,10.278281635671238,8,25.53
9.30088515493664,5.3165810655790064,4,6.112100475380036,7,25.57
5.805146747748265,2.9540421256500453,5,2.0625259894494574,5,25.58
1.7310979659049175,7.444714592636512,10,10.963140813343804,6,25.59
2.914111572146949,5.133221674987173,10,2.817391947320571,8,25.6
9.365147470706807,7.257986151942951,6,10.006652328918406,3,25.61
1.423353869492949,6.370586308865748,10,12.3469014679614,6,25.63
2.092199360180922,12.83410144920304,7,8.728976225093017,3,25.64
12.39786517096844,14.579460438036966,1,0.6745710709852482,2,25.65
12.77971768585862,6.9615126384896175,7,15.447199096125912,2,25.68
3.439797772675028,8.885419004854633,10,6.371721815854164,2,25.7
3.0227282009385656,3.964512422814403,8,2.0159262528511457,7,25.71
1.3358636248970654,12.922708244613773,10,8.465299006343942,3,25.71
3.5664891922707107,7.641365083001645,8,0.7997749970182344,4,25.72
9.357467480756403,14.835650316711366,4,0.9691631569739824,5,25.74
13.89500565998134,3.061949927252091,3,12.504678864075956,5,25.75
5.449430913334624,10.336292678989205,5,12.627477512328555,7,25.76
10.912335266299202,8.032361386262977,5,16.40904856489388,2,25.78
9.574832759760104,11.84892948909044,5,11.773062454850663,3,25.79
6.333555999484767,12.989646288994484,3,16.165977286850197,6,25.81
6.687985196511272,14.631534937250134,6,12.693553867588117,7,25.84
10.272617599245413,8.340372157742355,2,8.658899087879684,2,25.86
10.331937632402306,6.784817510350828,4,13.87688690678814,7,25.89
10.245774103106998,8.195181070888385,2,1.3780933742046677,6,25.89
1.609638986688935,4.727994024295378,8,1.7691710166106,5,25.91
9.23563609870881,8.771078117787384,3,17.62409147028938,8,25.92
3.914901489829176,12.76534330426856,6,11.576761462364882,6,25.93
8.38321123568633,12.145017388299834,8,16.810269045541986,2,25.93
11.79195139700336,7.543976019782132,6,7.411855537814556,4,25.97
10.74997544404313,3.3634220527604857,6,8.994147221258952,2,25.98
6.206339680259864,7.164635689971475,8,9.690745547727015,2,26.0
11.407462530261643,4.742194692526585,6,13.577126623201009,4,26.08
10.750187450834533,10.278567821467265,6,18.41096557005101,4,26.11
7.211625265604091,3.887151553125643,9,10.183342201240851,5,26.12
4.426936441164248,12.394423213918822,1,0.3787294993648293,7,26.15
11.569647125253978,7.832962424160506,2,16.41912323736441,7,26.18
8.581813807425014,4.366405551539046,4,4.020101575201574,4,26.24
7.519550271800592,5.195962271919259,3,8.38867853880338,8,26.25
9.475830523746456,7.441280395675403,6,16.67838111348887,5,26.25
4.735825519370431,8.90033699128614,10,14.10000525250944,8,26.25
5.925737314649272,10.618865307495636,7,4.089774035447191,5,26.27
8.048697742841462,8.761311256046064,5,15.427387835042468,7,26.27
13.969115729990817,5.7243404837263,3,2.996973425949228,2,26.28
5.473190196980707,10.916685934502876,7,7.634411530273343,3,26.31
6.384059433475618,6.942091691978358,9,15.005587772341029,5,26.36
12.314595993892056,13.708719183636848,3,12.15059805699443,2,26.38
11.88158993067844,4.725642816797412,5,6.854051182016219,4,26.39
7.724544786467599,10.607720286316855,7,14.3274680400747,6,26.4
3.735282764902933,4.114566965329924,9,11.285005741110922,8,26.41
12.228295190826776,6.616696503420273,8,17.131507819123588,6,26.43
2.2625223486671846,13.88085316460105,7,11.591158035502971,5,26.45
10.597236049034263,9.692642979315387,3,11.632757758078196,7,26.46
7.7710872237926,14.6640816578587,7,13.031321709102585,2,26.48
9.605988514937376,8.341952001765609,1,3.861347422152015,8,26.49
10.932065131405553,6.4233146942073285,4,2.728835862484411,5,26.53
5.5958177147579615,5.525806564067826,9,16.474047855728816,2,26.55
1.203239616616076,12.80033177361703,10,7.862002524051914,6,26.58
11.484920113150444,11.822410894699328,4,9.702131657366165,5,26.59
9.338536680053464,4.781389829531022,5,15.586005215867448,3,26.61
8.064819967116225,5.281465610509465,6,2.3152825624587736,2,26.62
5.297803771906271,5.031722839117892,6,0.401639933280451,5,26.62
12.418054075819748,7.922995546161071,3,10.82693056962274,2,26.64
10.5168267305118,2.4387963181870727,8,13.800984426741412,4,26.65
12.994536941026135,12.28229756833009,8,14.625907598432557,2,26.67
8.259234443762786,12.027328039977682,5,14.366819980790934,7,26.67
6.196674591566349,8.264988445972266,6,2.0248721645704704,3,26.67
10.062437013615895,9.350877225889034,5,16.768272363442122,7,26.68
3.035071581871243,7.978504557028145,10,2.656595289398993,5,26.69
13.394519191568495,6.411602046411259,3,1.0018030685806956,3,26.7
13.07671244683834,4.52214295302795,3,7.4156746490803505,5,26.72
7.96268915001985,12.750743582410124,7,16.2625721843948,7,26.78
2.557819798047655,8.481363283713032,10,11.810261860286897,7,26.79
11.78496808943956,11.462824580925703,1,8.505744946015607,4,26.8
12.754534978772575,9.006419245729248,3,4.241248646074061,8,26.8
4.556646900949307,8.338641271740327,5,3.652699776221637,4,26.81
7.609006906765209,6.593371449949118,8,14.2824759413309,6,26.83
1.6562595099255852,13.590575064678006,9,19.00869005488948,6,26.85
2.466980177646785,7.173959611922441,2,1.5859163006323374,7,26.86
6.6290141936483815,14.867292590658527,2,3.843933817656709,2,26.87
12.148702015051375,2.5605055568034816,3,5.172607032461041,8,26.9
9.495689288660571,14.901181255174254,4,11.789636680806405,4,26.94
4.477291169057426,8.420873566157645,4,13.983143678917482,7,26.94
7.918712790080653,8.809507765986854,8,14.98880326598654,7,26.97
6.031537724854811,13.37015380557842,8,6.443198670866195,5,26.98
2.1451748911357584,13.026271711431509,5,10.663350445637704,5,27.01
9.390360129971132,4.000477387994092,9,15.555018394729784,8,27.01
9.347266868647509,7.1153379261389285,2,8.046198264346922,5,27.04
6.579370212831727,12.87541301087723,10,15.924579906631177,3,27.04
2.483333875000816,5.617966410963629,7,2.8467444959523647,6,27.08
11.439452702297624,11.615141657862653,2,19.880514509687504,8,27.14
9.80501337804064,14.69539921896348,1,9.830972495065067,8,27.16
12.01260849663688,7.187225384575141,6,19.32556168621993,3,27.17
3.010077432670718,11.947325258004645,7,3.4632350803061485,5,27.21
4.469049331697263,13.81528397584474,3,8.567597739739053,3,27.22
6.773548138316625,14.02496484531822,8,7.389948134544069,2,27.24
6.605840714557723,4.231336019943657,5,1.92059322142502,2,27.26
3.866893385583485,11.765882147708894,7,13.43935438603406,6,27.28
8.464904936870852,13.056401213567826,5,15.112517990391568,3,27.31
6.3997310817384445,12.44622754894013,5,8.581658969265327,7,27.33
8.049426067108902,2.99649631646953,1,1.894365250894969,7,27.34
9.921208787374765,4.185412837323617,7,8.201320694805396,3,27.35
9.1905390541921,13.932491077575628,4,16.956492829587205,7,27.38
9.183395901007344,12.96174205470921,4,2.4872806100274847,3,27.39
5.953370441177121,2.1907901970277144,8,10.66069648558936,8,27.4
11.81074792224566,6.790004917451788,8,18.01303212511798,8,27.41
13.902354525565093,4.287691713358758,3,6.068655938000971,2,27.44
5.693941344717343,9.97268149002819,10,16.18979189074199,3,27.44
3.4827357538866184,3.04750153458764,8,1.2062833580218113,5,27.47
6.51770703718526,7.326807529263987,2,11.288588138202249,6,27.49
12.811449856486249,9.475935870474226,3,7.115502195293511,7,27.49
5.923386132035203,12.025203294954194,6,7.520321875076991,5,27.53
10.517210283398954,10.104357563426795,9,19.78072937791272,5,27.56
6.77584977076225,5.207392718837676,10,8.513406912403127,5,27.58
7.801533519624816,8.705990199182606,6,3.259202569287014,7,27.59
8.985389620232901,5.974181632750838,9,5.851635147353553,8,27.6
2.733856017579105,11.016312169487868,5,6.9585535329620685,8,27.61
10.360886631497111,12.934583494009832,3,5.05329489127128,5,27.61
1.8500278453685464,6.222139954602682,10,6.585109863538465,7,27.62
7.223205913542389,4.898748409060876,4,11.413324864809717,8,27.63
11.597594095489058,5.987264440109113,7,18.29810608318489,8,27.63
6.896174433447412,12.251277375807147,3,11.68933904365365,7,27.65
4.803202770372268,3.0007079184455656,9,8.298455344827007,7,27.67
9.396281112732453,4.503352764956239,6,7.892791284101596,3,27.69
12.490944732147026,10.695932424534206,2,1.349179802846716,3,27.69
4.964640939881042,13.313466233665649,2,0.528962105899613,4,27.69
5.573207329666124,11.662505357074416,3,5.149229733427774,5,27.7
4.929734251283387,6.27024223666212,5,5.304529616904543,6,27.73
1.3977973931951069,8.439543994281278,9,15.914277349958017,4,27.73
7.380024675956437,9.247604121007738,7,12.753863254265932,2,27.77
12.54042933793458,11.987331557233317,7,16.63259800335731,4,27.77
7.134217197071682,2.935007397356352,6,8.082890115461412,8,27.8
12.576562824981318,9.527450814620911,7,11.992789263636004,2,27.8
9.978609150783967,6.176951974813315,5,8.555737157121825,8,27.86
10.064541395230192,5.883343086184287,4,13.80790723392424,8,27.89
1.4108518586728804,7.81380177126533,9,1.6861978148870094,4,27.94
7.485531024448958,11.60777631710834,8,3.660800913010005,2,27.94
7.763711035846943,8.45733914523331,9,17.464367135555765,7,27.97
4.788619429340419,13.841702955999809,8,1.5097929708715951,4,27.98
12.255819622842344,5.462512441991411,3,1.5452546533161415,6,27.99
9.671125705318108,12.238367566851394,4,11.764563931449688,7,28.0
4.111760372097016,12.046743076206214,6,2.9758030958241943,2,28.02
3.452611597077815,3.420369639032108,4,6.7430519819815,7,28.02
7.545322495041336,11.670896060187536,8,16.16188254803566,5,28.03
6.397140045883653,3.302414902339477,10,14.521746016998376,8,28.05
3.717954669126256,10.567567026981152,6,0.1174624555085479,2,28.08
11.528179219207384,11.815973032867044,7,16.197157694378046,6,28.11
9.385077393431896,11.247782598337436,4,4.730733368485904,8,28.19
9.811599372733326,10.464133511475154,6,11.896276117224865,5,28.2
9.098683530171035,11.63016435950187,1,0.0579306495356024,4,28.22
3.5663717063488902,8.909786505730146,7,2.593031342791323,6,28.22
11.077204871956674,2.220949305308772,5,2.688583675604852,4,28.26
11.577117771855171,4.562402980478511,3,8.655440249302764,6,28.28
5.554158791611769,8.222092439933007,10,12.296158418155835,6,28.29
4.9401686416720025,9.153447620250702,10,18.04809453753009,7,28.37
2.6135713247766383,8.590682499557479,9,14.900147965754336,8,28.38
9.245074488397126,11.11139041448726,8,7.768358573186516,3,28.42
8.947258357844381,6.16208560814938,4,4.0487582440850485,7,28.43
12.180946938205585,6.071614735661598,10,13.382881311563688,2,28.46
5.468521766533353,11.425245094509789,2,7.89964150186935,6,28.49
12.464765613714924,13.149373613150049,6,5.666166487356299,2,28.51
6.919012495071962,10.6211121874632,8,18.434696572767077,8,28.55
1.172746515571382,9.055502276457783,9,3.500325904154491,5,28.66
3.331062561545263,7.451982636667422,7,10.274728924834475,8,28.68
7.891724093043276,14.605078278977585,6,4.36426710503029,5,28.71
13.377443954987385,7.41270587893707,3,3.7101543698970394,4,28.72
10.759822191523412,4.429889210158934,9,7.154337119924518,3,28.8
8.656999791103784,9.21763136490728,1,2.0026998115090056,8,28.8
3.6842832258221816,3.553872159816449,6,16.142593693589692,8,28.8
7.05664492503976,9.592377520402946,10,15.74303546113522,7,28.81
2.5506009570246,13.8557716947478,9,11.148639817237346,7,28.82
10.715305300373249,8.032694801114907,8,14.72761884709996,6,28.85
10.275166674012866,13.532049621726015,4,8.857573436492075,3,28.85
12.165135937687667,4.447559887000216,3,4.987295585908511,6,28.86
1.59981972126604,12.955435102864044,9,9.452468127037344,6,28.89
2.772519131531845,3.799508324846231,9,3.3982362107470343,4,28.92
10.595720916125272,6.812606594907303,4,1.9338904861852744,7,28.95
7.153089933850756,5.446816422986935,8,13.034552061711471,5,28.95
13.371575413257844,10.41004346671792,5,14.478637119665096,4,28.97
12.255854793210764,7.620246162065068,6,9.315284806115445,7,28.98
9.858561340669173,12.15095451975789,5,10.63370368233076,6,29.03
8.096068589154722,7.570605643585171,6,10.066151842635486,6,29.03
12.341767014311884,4.661816534621124,4,14.64323468487096,7,29.03
13.47772095473657,11.260949612476626,3,14.571911347773725,4,29.03
10.30561818331316,9.006984429639683,6,6.418067860051391,3,29.07
9.129599246019028,7.377366118507591,6,2.162827328351584,2,29.07
2.974206696519226,14.760124552162424,9,8.951605814384786,4,29.08
3.765838236166606,8.898763863394596,9,3.271433716077252,7,29.11
9.293321778917775,9.083895632731238,3,16.29219950769867,7,29.14
7.465382887221741,6.160928455248659,8,1.1738249468502793,4,29.15
10.983495229363934,6.078723805776161,9,15.115145455981194,7,29.17
5.118716217816963,4.121644025600364,8,2.217554492417384,5,29.21
2.519310069337877,3.073275256804884,10,2.0418742890025365,2,29.21
6.779331225820042,14.60934429095456,6,3.5788476402436697,5,29.22
10.512433318237967,7.61750649325667,8,5.553761656105354,3,29.23
3.114564200801247,11.734655742543149,10,6.875074287558689,5,29.25
8.638462125164558,6.135500468797789,9,4.768247245653143,6,29.26
5.537634864291217,3.388113864821956,10,12.284533312618402,8,29.27
7.360035450532403,6.412335654177875,7,0.0819830220459039,3,29.27
9.335069456618749,14.455192204974049,6,16.860526653626597,7,29.28
10.624155504751611,9.282912770277855,7,3.4072462969232253,5,29.29
13.526911803919004,11.877060889438454,7,14.5085871383917,2,29.33
7.000204657360637,12.593909885403685,4,6.324144199860049,3,29.34
9.691752262234877,5.45295493349238,7,8.234310052850747,8,29.35
5.048971168398452,13.002083551559789,7,10.17455550597255,6,29.35
11.254472609542685,3.6009165305798367,8,2.246114214928401,2,29.44
6.429795147110227,6.221282713508209,1,4.4440188337387205,8,29.49
4.109258840389038,10.302010034815266,9,1.38713314220676,6,29.52
13.222407695926089,6.867098609069277,9,18.190847084732912,4,29.54
8.861514188124547,2.341927543861128,9,0.9797557864433992,2,29.54
2.4821704395155315,9.592001200116227,10,12.94735873085645,7,29.56
4.56109912077828,2.613717598825807,8,5.623677302474324,6,29.57
1.524542016963121,8.383578017210677,9,3.497199341374362,5,29.57
11.159278801788302,12.172598921840764,8,2.081898881096347,2,29.62
12.651803241579076,12.686240023916636,9,15.74179682130008,5,29.65
10.502996991377568,5.988129998957437,10,13.46500455790505,3,29.69
3.883600885213114,11.475082644679668,8,17.356719874762675,8,29.7
10.489386549457375,10.19344850524324,2,2.1296110195533746,4,29.71
4.145928942478264,3.5353898271536544,10,12.716179256841992,7,29.72
7.841674653549582,4.399531373083036,7,6.346921446807212,3,29.75
7.032075814347507,14.996019800138512,2,10.941430969171485,4,29.75
7.015092631720905,12.65641277102162,8,8.853272179247876,2,29.77
9.2957912171419,6.712105385868546,8,14.28859379944026,8,29.79
5.898373614365459,5.258826135334648,6,7.0420920276245225,8,29.8
12.27484475488092,7.811501398783044,3,3.2387142194320995,4,29.82
9.515463371147096,6.766411909058963,8,14.929217626742632,5,29.82
11.45440341062858,5.757927026798628,10,10.888679202171655,7,29.86
11.133302334332852,2.8197460230481,8,8.580778814914131,7,29.88
13.289029039633611,9.87003368540828,5,10.908713851210615,5,29.9
7.518556487696998,10.80508279445088,2,2.4976620113531767,7,29.96
6.398156601724415,14.709469884924909,7,5.741222307809402,4,29.96
6.8168137414092485,14.75423144745558,6,10.723871695788498,8,29.97
9.349851591480682,11.645848852192689,4,0.0304886046288199,3,29.99
7.294377990461779,11.977274302238024,5,5.459985104704428,8,30.02
4.876328693843257,11.337741846719284,7,0.8211064907595444,8,30.07
8.825022494275222,8.865469400245116,5,4.559802739559089,8,30.08
11.977609532507929,10.241886119200585,7,5.535253078390079,5,30.08
2.015367502535957,9.247881542546605,10,9.65735233802305,7,30.1
6.12653429795327,10.255191378887789,10,13.573718931056476,2,30.12
9.174022302276596,9.430683918763576,3,0.2991739724495934,5,30.13
13.904191679890666,12.649404798441156,9,18.04379051970972,5,30.13
7.315179932785743,10.339043885771028,5,17.635276680542376,7,30.2
3.192849879878058,14.739354945313652,5,2.4639733603046543,4,30.2
12.841771204798498,8.78894500696751,10,17.689147005721168,4,30.23
4.505768849868909,14.780531600133669,4,7.446787722854589,7,30.25
6.81858002221121,11.578028263560704,8,18.007459118679495,8,30.25
6.359307869837579,6.001721020869269,5,10.611610320480686,7,30.25
12.654699282535471,10.01366888782365,7,7.855766710303365,4,30.26
12.628133408360185,4.697314448205741,6,11.940860877046926,6,30.26
11.62502973078677,4.234511317570258,8,6.262220983371767,3,30.26
11.327386380356693,6.635241508530944,7,14.906365358152788,8,30.34
5.040664782060028,13.214776276480803,5,0.915516072222582,4,30.35
11.90974161540293,9.469922656842767,10,2.9564134854211788,2,30.35
5.354915169171449,4.339186727068707,10,13.906183911813184,3,30.38
7.5282338158905056,12.27014477467061,8,7.916621048791413,8,30.43
12.281182479761936,2.8119021533359003,4,0.941897244138854,6,30.46
11.617588201843448,12.449397482473792,4,1.2680295686205567,3,30.47
9.59218502265544,12.621853506564358,6,6.217029675795103,4,30.48
1.8806501569469167,14.450876824016923,5,1.1820861157120954,8,30.52
3.712557133149784,14.922477623645698,4,1.1866334342704832,4,30.6
10.570953915622404,8.326168421500252,4,0.1154064375724139,6,30.61
12.121897806585736,13.470597489423728,9,12.63115284134268,4,30.61
11.26414458285044,11.10599578043359,4,6.5517216248581605,5,30.62
8.765256089963193,9.535504375122429,10,13.179262846358135,4,30.69
11.009872517143137,13.961032673704135,5,5.419027075440599,3,30.71
13.904317815739658,12.199272224883943,3,11.65972193268362,5,30.71
13.512673321835042,5.650498488375389,6,15.057690049180978,5,30.71
11.360105339573687,12.175880385039155,5,11.993718073498991,6,30.74
10.439648805288323,12.47963443390202,8,13.211095057908128,6,30.77
11.654061576246775,12.6996920891216,2,0.4806969475746681,5,30.79
5.624483718416892,9.74426587730981,8,15.061146955049692,7,30.8
12.981284998377902,11.065198557992597,7,13.963686718436968,2,30.85
12.698872533827506,13.489173764757943,2,1.363417224388599,4,30.86
8.04603012991756,14.467532202266316,4,8.701039186668885,8,30.9
11.677041041998471,3.5766535945997244,8,10.964905125481264,6,30.92
10.853463302131535,11.341836532171236,7,3.8102049450431608,6,30.94
2.2708327757132816,9.352762906736997,7,3.6975096810741848,6,30.95
9.771491251224864,10.079616830934812,8,10.542645106273364,3,30.97
6.962549970600019,14.682213150226502,8,19.110022989303463,8,31.03
4.058888968047065,12.700847648738083,10,9.649744159788668,4,31.06
9.60068793826904,2.248530616254521,7,0.0897290050554744,4,31.09
11.04780217552117,10.58360213042787,9,11.35491991340701,3,31.11
8.617090416220316,10.560651063829733,3,1.898144002290956,7,31.15
8.008503254033165,4.788255208504333,8,8.691338474785468,8,31.17
4.026567864599713,12.942211135411808,5,12.853802798236826,8,31.19
7.711976419233823,11.78423087648,5,2.210986419346324,3,31.19
10.210183177113668,10.141187055200412,9,13.186401590648526,5,31.2
3.9658297205435824,14.694989122267664,7,15.141921847571467,6,31.21
12.97131407536328,6.504696501345985,5,5.805730447210622,2,31.22
5.4299892180473455,7.738210714221918,10,16.194901894368158,6,31.25
12.278098849731627,6.924954171555959,7,3.974237259302733,3,31.25
7.628362929656409,14.93529118638964,5,17.44721307006144,8,31.28
10.011814254127636,6.633945542212523,6,4.578770068059681,8,31.34
10.86047964049679,4.345002203863031,6,8.137128346000724,6,31.38
8.234152715135867,7.883945725364084,4,6.004848749830543,7,31.4
11.183306617450103,4.578835038019031,8,10.932019508644933,4,31.4
10.489234516229844,11.889257555298068,6,3.318323847396638,7,31.46
5.963376744249738,14.467765759388763,8,5.7073336297635135,7,31.49
12.423481839608122,12.026351611545778,7,15.830498203993288,4,31.5
8.465927906370597,11.403921277144166,8,0.7546739699693106,7,31.52
13.006062854334568,7.634279998620658,7,4.663185477025438,5,31.56
11.035175170957594,9.837040444787322,10,10.429748787743623,2,31.6
4.686153180153934,12.474432211046482,5,4.2156947688718045,8,31.66
13.009610413666987,3.0905259834882584,9,6.77843067873458,2,31.67
5.160928166711491,10.134815298716454,5,1.0233432304307732,7,31.68
9.826039764112428,12.059151587009548,4,10.00506062495934,4,31.7
13.676493107295714,11.015474984192856,5,4.739057853800861,6,31.74
11.368769621618384,13.32387561661489,4,12.863995515891776,6,31.78
10.435291144169266,14.665668275581332,2,0.7483842265938834,8,31.78
10.94382112746252,5.06558132662882,9,5.911035292501953,4,31.78
13.615495141126187,5.472752245966018,6,8.214547039255368,5,31.8
3.925788878130675,13.724216115166476,10,0.3516589483206767,4,31.91
4.878423479727616,9.164460906308456,8,2.9406762397908537,5,31.91
1.1071713684477826,7.758997433010271,5,0.3719790039318638,8,31.92
12.65604433515976,13.526528045066977,7,6.763096716009991,3,31.96
8.877808272550718,11.09646881240831,10,12.333546964367468,7,32.02
13.05469790545918,6.634697175104512,8,12.609082439554047,3,32.06
1.569769133762112,11.692378573497267,8,8.123940018943808,7,32.1
9.048541181981488,13.86971057190305,5,0.5179346809299323,3,32.13
10.532120843363469,7.080048933968505,4,5.977228013021644,8,32.19
3.5176375986293653,10.731114714079064,10,12.552609316659542,8,32.22
12.482527937890891,10.85419051450545,6,18.33723303117726,8,32.24
10.720272947300304,8.953967956093,7,4.38880106035376,4,32.24
7.741032082490061,6.805184001553367,8,4.918804842681411,7,32.29
10.283371141062135,12.580171056058344,8,10.449060298750412,3,32.29
12.430158866423833,12.140661388730702,10,15.96941423537615,4,32.31
9.67331453794423,4.789890627558441,6,1.3802501900652175,6,32.32
10.246274061950093,4.479432242239316,9,2.533082073022688,5,32.42
9.352539440181944,9.09005982925866,10,12.512870549672645,5,32.46
9.16613970181684,14.991197140918215,7,0.8227375398125991,3,32.49
1.5283323794658452,10.68402420091095,6,1.5302787330731582,6,32.53
8.483439458303119,3.3381920717037463,8,7.967915843118285,7,32.57
10.436253966390598,14.605001748676267,6,2.2983878645166533,4,32.61
12.884942384511673,6.7762357581765045,10,10.763370137863127,6,32.67
10.577179857109812,14.867446667328467,6,16.56388108065283,8,32.75
12.66412027712692,2.835595884105384,10,12.083749663825769,7,32.82
12.82575041767106,13.017307375952836,9,14.787249615418355,8,32.83
11.673688164236754,9.642753246895683,4,0.7308464474013943,8,32.86
5.125411490483261,13.257304645938982,6,2.474422048061937,8,32.89
9.872337410041087,9.77845398998037,9,3.994748008676388,6,32.91
10.645414532505166,12.268747700555174,8,2.1871833391029405,3,32.96
5.974726546361778,5.956552256184761,7,6.756925525301085,7,32.98
10.228701719703489,9.532115412745249,4,8.62546904747757,5,33.01
4.525160199904575,9.006020671422075,4,3.2251177113353857,8,33.03
13.23526145279418,11.103513000464256,9,3.571837223861758,6,33.05
2.749706473391366,8.48561688942996,10,0.4429080273391883,5,33.06
11.23072326315958,8.516259971418336,8,18.446651374338117,5,33.07
1.8852118101921505,11.84835433969706,7,1.5144480755554346,7,33.07
6.455382973116734,11.478492678112437,8,5.223198226492965,4,33.08
12.43516379035156,3.034948893187897,8,11.936231111244048,6,33.09
7.002969892774017,11.146768648280288,6,10.498813498341622,7,33.11
8.694303490781202,14.360368967427403,7,3.160222556930008,3,33.12
13.935697255400356,2.5984956499656344,10,19.71983736169549,8,33.18
